Data,Produto,Categoria,Preço,Quantidade,Desconto,Total_Venda,Idade,Renda
2023-01-06,Amaciantes,Produtos de Limpeza,44.14,14,0.0,617.96,61,2637.59
2023-01-06,Limpadores multiuso,Produtos de Limpeza,40.21,17,0.0,683.57,57,1758.13
2023-01-06,Esponjas,Produtos de Limpeza,48.87,5,0.0,244.35,39,3151.87
2023-01-06,Shampoos,Produtos de Higiene Pessoal,2.82,1,0.0,2.82,38,2088.87
2023-01-06,Sabonetes,Produtos de Higiene Pessoal,12.34,4,0.0,49.36,68,3553.09
2023-01-06,Creme dental,Produtos de Higiene Pessoal,4.1,6,0.0,24.599999999999998,38,4497.48
2023-01-06,Desodorantes,Produtos de Higiene Pessoal,17.39,17,0.0,295.63,53,1593.4
2023-01-06,Papel higiênico,Produtos de Higiene Pessoal,31.36,15,0.0,470.4,54,1358.22
2023-01-06,Sorvetes,Congelados,21.13,18,0.0,380.34,57,1687.3
2023-01-06,Pizzas congeladas,Congelados,38.84,9,0.0,349.56000000000006,64,1288.46
2023-01-06,Vegetais congelados,Congelados,39.74,2,0.0,79.48,68,1579.76
2023-01-06,Pratos prontos congelados,Congelados,30.59,8,0.0,244.72,37,4161.18
2023-01-06,Frango empanado,Congelados,46.62,11,0.0,512.8199999999999,43,3485.46
2023-01-06,Ração para cães,Pet Shop,7.37,2,0.0,14.74,51,3497.88
2023-01-06,Ração para gatos,Pet Shop,44.94,4,0.0,179.76,36,2696.83
2023-01-06,Petiscos,Pet Shop,17.45,11,0.0,191.95,68,2088.81
2023-01-06,Brinquedos para pets,Pet Shop,18.69,6,0.0,112.14000000000001,41,2622.17
2023-01-06,Produtos de higiene para pets,Pet Shop,11.74,10,0.0,117.4,71,4982.33
2023-01-06,Panelas,Utilidades Domésticas,28.69,13,0.0,372.97,32,1176.55
2023-01-06,Talheres,Utilidades Domésticas,31.37,15,0.0,470.55,60,4246.67
2023-01-06,Copos,Utilidades Domésticas,44.93,18,0.0,808.74,48,1908.71
2023-01-06,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,46.18,8,0.0,369.44,66,4353.32
2023-01-07,Maçãs,Alimentos Frescos,27.19,11,0.0,299.09000000000003,42,2183.61
2023-01-07,Bananas,Alimentos Frescos,18.04,9,0.0,162.35999999999999,58,2803.9
2023-01-07,Laranjas,Alimentos Frescos,47.65,6,0.0,285.9,43,3344.34
2023-01-07,Tomates,Alimentos Frescos,37.6,2,0.0,75.2,29,4376.34
2023-01-07,Alface,Alimentos Frescos,31.79,10,0.0,317.9,35,4170.53
2023-01-07,Cenouras,Alimentos Frescos,34.79,19,0.0,661.01,53,3411.68
2023-01-07,Frango,Alimentos Frescos,23.51,2,0.0,47.02,74,3377.06
2023-01-07,Carne bovina,Alimentos Frescos,48.51,1,0.0,48.51,59,4761.85
2023-01-07,Carne suína,Alimentos Frescos,30.59,3,0.0,91.77,23,1121.73
2023-01-07,Salmão,Alimentos Frescos,22.65,9,0.0,203.85,21,4153.36
2023-01-07,Tilápia,Alimentos Frescos,10.03,7,0.0,70.21,70,1078.84
2023-01-07,Atum,Alimentos Frescos,18.87,12,0.0,226.44,37,4166.87
2023-01-07,Pão francês,Alimentos Frescos,14.96,18,0.0,269.28000000000003,33,4682.09
2023-01-07,Pão integral,Alimentos Frescos,14.31,6,0.0,85.86,42,4520.91
2023-01-07,Croissants,Alimentos Frescos,34.88,12,0.0,418.56000000000006,56,2914.13
2023-01-07,Arroz,Produtos de Mercearia,21.37,9,0.0,192.33,61,3603.68
2023-01-07,Feijão,Produtos de Mercearia,18.3,15,0.0,274.5,31,2909.66
2023-01-07,Macarrão,Produtos de Mercearia,42.72,6,0.0,256.32,53,2071.39
2023-01-07,Óleo,Produtos de Mercearia,1.31,9,0.0,11.790000000000001,32,2511.15
2023-01-07,Azeite,Produtos de Mercearia,46.33,4,0.0,185.32,65,3675.02
2023-01-07,Farinha,Produtos de Mercearia,49.82,2,0.0,99.64,40,2560.08
2023-01-07,Leite,Laticínios e Ovos,24.73,16,0.0,395.68,22,3813.87
2023-01-07,Queijo,Laticínios e Ovos,15.27,14,0.0,213.78,66,2164.92
2023-01-07,Iogurte,Laticínios e Ovos,40.56,4,0.0,162.24,68,1878.23
2023-01-07,Manteiga,Laticínios e Ovos,9.49,12,0.0,113.88,38,4469.17
2023-01-07,Ovos,Laticínios e Ovos,27.97,6,0.0,167.82,28,2386.33
2023-01-07,Refrigerantes,Bebidas,42.47,12,0.0,509.64,71,2318.87
2023-01-07,Sucos,Bebidas,45.27,12,0.0,543.24,57,4819.07
2023-01-07,Água mineral,Bebidas,5.13,1,0.0,5.13,48,2216.09
2023-01-07,Cervejas,Bebidas,20.99,19,0.0,398.80999999999995,67,3590.34
2023-01-07,Vinhos,Bebidas,40.23,19,0.0,764.3699999999999,18,2727.33
2023-01-07,Detergentes,Produtos de Limpeza,25.35,11,0.0,278.85,61,4224.11
2023-01-07,Sabão em pó,Produtos de Limpeza,29.92,17,0.0,508.64000000000004,24,1268.8
2023-01-07,Amaciantes,Produtos de Limpeza,22.05,1,0.0,22.05,18,2987.54
2023-01-07,Limpadores multiuso,Produtos de Limpeza,20.43,7,0.0,143.01,35,4380.88
2023-01-07,Esponjas,Produtos de Limpeza,44.54,4,0.0,178.16,61,1189.45
2023-01-07,Shampoos,Produtos de Higiene Pessoal,24.07,2,0.0,48.14,48,2960.47
2023-01-07,Sabonetes,Produtos de Higiene Pessoal,15.07,11,0.0,165.77,51,4088.52
2023-01-07,Creme dental,Produtos de Higiene Pessoal,14.89,15,0.0,223.35000000000002,33,3502.89
2023-01-07,Desodorantes,Produtos de Higiene Pessoal,9.41,4,0.0,37.64,51,4817.46
2023-01-07,Papel higiênico,Produtos de Higiene Pessoal,3.55,16,0.0,56.8,74,1444.22
2023-01-07,Sorvetes,Congelados,3.16,7,0.0,22.12,32,1575.62
2023-01-07,Pizzas congeladas,Congelados,14.67,7,0.0,102.69,59,3913.74
2023-01-07,Vegetais congelados,Congelados,21.36,14,0.0,299.03999999999996,25,3930.67
2023-01-07,Pratos prontos congelados,Congelados,22.54,3,0.0,67.62,26,1226.79
2023-01-07,Frango empanado,Congelados,42.98,10,0.0,429.79999999999995,51,2826.19
2023-01-07,Ração para cães,Pet Shop,47.79,1,0.0,47.79,73,1643.48
2023-01-07,Ração para gatos,Pet Shop,8.2,1,0.0,8.2,21,4222.79
2023-01-07,Petiscos,Pet Shop,36.38,14,0.0,509.32000000000005,18,2705.85
2023-01-07,Brinquedos para pets,Pet Shop,20.22,6,0.0,121.32,46,4841.28
2023-01-07,Produtos de higiene para pets,Pet Shop,24.52,17,0.0,416.84,59,1560.23
2023-01-07,Panelas,Utilidades Domésticas,6.73,14,0.0,94.22,19,1138.01
2023-01-07,Talheres,Utilidades Domésticas,47.66,5,0.0,238.29999999999998,18,2978.79
2023-01-07,Copos,Utilidades Domésticas,1.44,10,0.0,14.399999999999999,60,3053.21
2023-01-07,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,24.27,1,0.0,24.27,34,3007.0
2023-01-08,Maçãs,Alimentos Frescos,10.42,16,0.0,166.72,31,2248.8
2023-01-08,Bananas,Alimentos Frescos,5.4,5,0.0,27.0,40,1266.24
2023-01-08,Laranjas,Alimentos Frescos,26.19,5,0.0,130.95000000000002,22,2608.26
2023-01-08,Tomates,Alimentos Frescos,18.83,8,0.0,150.64,18,2177.8
2023-01-08,Alface,Alimentos Frescos,21.14,6,0.0,126.84,59,3592.88
2023-01-08,Cenouras,Alimentos Frescos,8.41,4,0.0,33.64,50,1094.76
2023-01-08,Frango,Alimentos Frescos,9.64,6,0.0,57.84,63,2306.08
2023-01-08,Carne bovina,Alimentos Frescos,23.1,4,0.0,92.4,57,2054.05
2023-01-08,Carne suína,Alimentos Frescos,17.3,4,0.0,69.2,31,2129.75
2023-01-08,Salmão,Alimentos Frescos,24.81,10,0.0,248.1,26,4916.26
2023-01-08,Tilápia,Alimentos Frescos,2.49,5,0.0,12.450000000000001,65,1485.52
2023-01-08,Atum,Alimentos Frescos,37.28,16,0.0,596.48,28,1758.98
2023-01-08,Pão francês,Alimentos Frescos,27.3,10,0.0,273.0,60,3653.68
2023-01-08,Pão integral,Alimentos Frescos,41.43,11,0.0,455.73,66,2070.18
2023-01-08,Croissants,Alimentos Frescos,25.9,4,0.0,103.6,45,4666.71
2023-01-08,Arroz,Produtos de Mercearia,14.43,6,0.0,86.58,52,1771.54
2023-01-08,Feijão,Produtos de Mercearia,34.45,5,0.0,172.25,45,1045.71
2023-01-08,Macarrão,Produtos de Mercearia,16.59,18,0.0,298.62,64,4284.92
2023-01-08,Óleo,Produtos de Mercearia,31.56,7,0.0,220.92,37,4499.51
2023-01-08,Azeite,Produtos de Mercearia,13.24,14,0.0,185.36,58,4863.26
2023-01-08,Farinha,Produtos de Mercearia,26.93,8,0.0,215.44,37,3241.81
2023-01-08,Leite,Laticínios e Ovos,14.5,18,0.0,261.0,30,1170.49
2023-01-08,Queijo,Laticínios e Ovos,14.66,6,0.0,87.96000000000001,64,2472.6
2023-01-08,Iogurte,Laticínios e Ovos,15.19,2,0.0,30.38,60,1624.0
2023-01-08,Manteiga,Laticínios e Ovos,28.95,18,0.0,521.1,40,1167.94
2023-01-08,Ovos,Laticínios e Ovos,40.94,4,0.0,163.76,46,2897.83
2023-01-08,Refrigerantes,Bebidas,16.59,15,0.0,248.85,18,1593.27
2023-01-08,Sucos,Bebidas,15.29,12,0.0,183.48,58,4940.37
2023-01-08,Água mineral,Bebidas,43.05,15,0.0,645.75,37,2826.99
2023-01-08,Cervejas,Bebidas,18.32,1,0.0,18.32,66,2021.63
2023-01-08,Vinhos,Bebidas,25.12,14,0.0,351.68,71,2328.12
2023-01-08,Detergentes,Produtos de Limpeza,34.74,10,0.0,347.40000000000003,48,1975.19
2023-01-08,Sabão em pó,Produtos de Limpeza,34.42,1,0.0,34.42,73,2591.96
2023-01-08,Amaciantes,Produtos de Limpeza,32.55,10,0.0,325.5,74,1012.75
2023-01-08,Limpadores multiuso,Produtos de Limpeza,12.48,3,0.0,37.44,24,3597.84
2023-01-08,Esponjas,Produtos de Limpeza,10.79,2,0.0,21.58,22,2610.94
2023-01-08,Shampoos,Produtos de Higiene Pessoal,11.35,9,0.0,102.14999999999999,19,2226.41
2023-01-08,Sabonetes,Produtos de Higiene Pessoal,13.75,6,0.0,82.5,41,4759.26
2023-01-08,Creme dental,Produtos de Higiene Pessoal,41.06,12,0.0,492.72,55,2209.92
2023-01-08,Desodorantes,Produtos de Higiene Pessoal,29.1,10,0.0,291.0,27,3882.0
2023-01-08,Papel higiênico,Produtos de Higiene Pessoal,11.74,8,0.0,93.92,48,4986.09
2023-01-08,Sorvetes,Congelados,40.73,11,0.0,448.03,35,3336.43
2023-01-08,Pizzas congeladas,Congelados,45.99,4,0.0,183.96,50,2909.21
2023-01-08,Vegetais congelados,Congelados,6.95,15,0.0,104.25,40,1083.99
2023-01-08,Pratos prontos congelados,Congelados,31.21,12,0.0,374.52,65,2275.23
2023-01-08,Frango empanado,Congelados,18.31,16,0.0,292.96,18,4609.56
2023-01-08,Ração para cães,Pet Shop,19.96,9,0.0,179.64000000000001,29,3035.14
2023-01-08,Ração para gatos,Pet Shop,6.67,2,0.0,13.34,45,3514.8
2023-01-08,Petiscos,Pet Shop,34.78,8,0.0,278.24,41,3247.19
2023-01-08,Brinquedos para pets,Pet Shop,49.83,12,0.0,597.96,49,3264.42
2023-01-08,Produtos de higiene para pets,Pet Shop,6.0,3,0.0,18.0,62,4207.12
2023-01-08,Panelas,Utilidades Domésticas,38.34,17,0.0,651.7800000000001,62,4049.12
2023-01-08,Talheres,Utilidades Domésticas,45.51,6,0.0,273.06,32,2352.76
2023-01-08,Copos,Utilidades Domésticas,34.93,14,0.0,489.02,53,4739.89
2023-01-08,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,21.3,18,0.0,383.40000000000003,34,2946.16
2023-01-09,Maçãs,Alimentos Frescos,26.45,13,0.0,343.84999999999997,66,3446.18
2023-01-09,Bananas,Alimentos Frescos,38.31,12,0.0,459.72,51,1221.39
2023-01-09,Laranjas,Alimentos Frescos,31.1,11,0.0,342.1,50,2062.32
2023-01-09,Tomates,Alimentos Frescos,8.72,5,0.0,43.6,58,2604.99
2023-01-09,Alface,Alimentos Frescos,9.74,8,0.0,77.92,24,1511.78
2023-01-09,Cenouras,Alimentos Frescos,4.03,3,0.0,12.09,69,1844.93
2023-01-09,Frango,Alimentos Frescos,27.92,7,0.0,195.44,43,3860.67
2023-01-09,Carne bovina,Alimentos Frescos,41.64,17,0.0,707.88,55,3071.32
2023-01-09,Carne suína,Alimentos Frescos,43.82,11,0.0,482.02,37,1583.07
2023-01-09,Salmão,Alimentos Frescos,47.0,4,0.0,188.0,68,2652.65
2023-01-09,Tilápia,Alimentos Frescos,27.73,16,0.0,443.68,39,2248.34
2023-01-09,Atum,Alimentos Frescos,18.53,12,0.0,222.36,54,2985.73
2023-01-09,Pão francês,Alimentos Frescos,29.37,7,0.0,205.59,24,1455.52
2023-01-09,Pão integral,Alimentos Frescos,28.82,8,0.0,230.56,24,4596.14
2023-01-09,Croissants,Alimentos Frescos,30.99,6,0.0,185.94,43,3273.37
2023-01-09,Arroz,Produtos de Mercearia,7.06,12,0.0,84.72,36,1958.2
2023-01-09,Feijão,Produtos de Mercearia,4.78,3,0.0,14.34,74,4325.66
2023-01-09,Macarrão,Produtos de Mercearia,30.63,18,0.0,551.34,69,3066.9
2023-01-09,Óleo,Produtos de Mercearia,49.53,12,0.0,594.36,26,2834.01
2023-01-09,Azeite,Produtos de Mercearia,5.99,1,0.0,5.99,31,1949.02
2023-01-09,Farinha,Produtos de Mercearia,29.28,16,0.0,468.48,60,2221.48
2023-01-09,Leite,Laticínios e Ovos,38.76,12,0.0,465.12,28,3126.59
2023-01-09,Queijo,Laticínios e Ovos,38.66,7,0.0,270.62,19,4932.8
2023-01-09,Iogurte,Laticínios e Ovos,14.53,13,0.0,188.89,74,3393.25
2023-01-09,Manteiga,Laticínios e Ovos,29.91,17,0.0,508.47,70,1315.54
2023-01-09,Ovos,Laticínios e Ovos,25.92,5,0.0,129.60000000000002,28,1741.7
2023-01-09,Refrigerantes,Bebidas,45.02,18,0.0,810.36,35,4090.84
2023-01-09,Sucos,Bebidas,35.4,9,0.0,318.59999999999997,45,4934.84
2023-01-09,Água mineral,Bebidas,5.61,5,0.0,28.05,34,3731.12
2023-01-09,Cervejas,Bebidas,31.5,6,0.0,189.0,38,1897.3
2023-01-09,Vinhos,Bebidas,26.37,14,0.0,369.18,47,2179.99
2023-01-09,Detergentes,Produtos de Limpeza,19.97,17,0.0,339.49,44,3237.77
2023-01-09,Sabão em pó,Produtos de Limpeza,42.42,10,0.0,424.20000000000005,33,2364.0
2023-01-09,Amaciantes,Produtos de Limpeza,3.37,4,0.0,13.48,74,1581.71
2023-01-09,Limpadores multiuso,Produtos de Limpeza,28.68,8,0.0,229.44,18,4454.38
2023-01-09,Esponjas,Produtos de Limpeza,3.84,2,0.0,7.68,18,4335.82
2023-01-09,Shampoos,Produtos de Higiene Pessoal,8.24,1,0.0,8.24,55,4042.39
2023-01-09,Sabonetes,Produtos de Higiene Pessoal,29.11,19,0.0,553.09,73,2655.72
2023-01-09,Creme dental,Produtos de Higiene Pessoal,34.68,2,0.0,69.36,57,1910.9
2023-01-09,Desodorantes,Produtos de Higiene Pessoal,1.95,16,0.0,31.2,74,2744.13
2023-01-09,Papel higiênico,Produtos de Higiene Pessoal,29.45,1,0.0,29.45,54,4825.27
2023-01-09,Sorvetes,Congelados,17.7,5,0.0,88.5,38,2248.7
2023-01-09,Pizzas congeladas,Congelados,29.46,10,0.0,294.6,59,4147.88
2023-01-09,Vegetais congelados,Congelados,12.18,13,0.0,158.34,70,4216.0
2023-01-09,Pratos prontos congelados,Congelados,3.15,3,0.0,9.45,29,3086.29
2023-01-09,Frango empanado,Congelados,19.62,19,0.0,372.78000000000003,62,4544.34
2023-01-09,Ração para cães,Pet Shop,2.74,19,0.0,52.06,54,1457.04
2023-01-09,Ração para gatos,Pet Shop,13.37,5,0.0,66.85,65,4434.17
2023-01-09,Petiscos,Pet Shop,23.12,3,0.0,69.36,57,4908.52
2023-01-09,Brinquedos para pets,Pet Shop,11.43,9,0.0,102.87,60,1686.0
2023-01-09,Produtos de higiene para pets,Pet Shop,33.01,3,0.0,99.03,43,4317.41
2023-01-09,Panelas,Utilidades Domésticas,17.1,12,0.0,205.20000000000002,22,2044.41
2023-01-09,Talheres,Utilidades Domésticas,45.49,7,0.0,318.43,43,1136.45
2023-01-09,Copos,Utilidades Domésticas,15.66,6,0.0,93.96000000000001,64,2556.83
2023-01-09,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,49.57,9,0.0,446.13,57,1755.1
2023-01-10,Maçãs,Alimentos Frescos,37.73,12,0.0,452.76,48,1084.11
2023-01-10,Bananas,Alimentos Frescos,47.4,19,0.0,900.6,28,2014.89
2023-01-10,Laranjas,Alimentos Frescos,17.5,16,0.0,280.0,57,1339.78
2023-01-10,Tomates,Alimentos Frescos,36.4,8,0.0,291.2,35,2153.62
2023-01-10,Alface,Alimentos Frescos,15.9,6,0.0,95.4,33,3150.75
2023-01-10,Cenouras,Alimentos Frescos,43.25,10,0.0,432.5,53,4444.0
2023-01-10,Frango,Alimentos Frescos,39.87,6,0.0,239.21999999999997,48,4667.61
2023-01-10,Carne bovina,Alimentos Frescos,46.03,1,0.0,46.03,41,3057.84
2023-01-10,Carne suína,Alimentos Frescos,13.11,16,0.0,209.76,20,3958.28
2023-01-10,Salmão,Alimentos Frescos,42.17,10,0.0,421.70000000000005,48,2017.15
2023-01-10,Tilápia,Alimentos Frescos,31.4,9,0.0,282.59999999999997,34,1083.85
2023-01-10,Atum,Alimentos Frescos,33.21,17,0.0,564.57,69,2667.49
2023-01-10,Pão francês,Alimentos Frescos,9.15,13,0.0,118.95,72,1688.91
2023-01-10,Pão integral,Alimentos Frescos,22.82,5,0.0,114.1,33,3357.5
2023-01-10,Croissants,Alimentos Frescos,33.9,13,0.0,440.7,66,1385.45
2023-01-10,Arroz,Produtos de Mercearia,19.89,14,0.0,278.46000000000004,68,1550.43
2023-01-10,Feijão,Produtos de Mercearia,1.76,16,0.0,28.16,56,2710.9
2023-01-10,Macarrão,Produtos de Mercearia,33.46,18,0.0,602.28,47,3110.81
2023-01-10,Óleo,Produtos de Mercearia,42.7,11,0.0,469.70000000000005,32,2346.85
2023-01-10,Azeite,Produtos de Mercearia,36.96,1,0.0,36.96,64,1361.31
2023-01-10,Farinha,Produtos de Mercearia,25.26,13,0.0,328.38,29,1587.89
2023-01-10,Leite,Laticínios e Ovos,30.38,3,0.0,91.14,40,2781.98
2023-01-10,Queijo,Laticínios e Ovos,49.81,4,0.0,199.24,63,4387.49
2023-01-10,Iogurte,Laticínios e Ovos,2.43,14,0.0,34.02,73,3217.71
2023-01-10,Manteiga,Laticínios e Ovos,31.4,11,0.0,345.4,19,2005.55
2023-01-10,Ovos,Laticínios e Ovos,13.4,15,0.0,201.0,74,2488.57
2023-01-10,Refrigerantes,Bebidas,48.54,14,0.0,679.56,47,3241.52
2023-01-10,Sucos,Bebidas,41.52,15,0.0,622.8000000000001,68,4730.06
2023-01-10,Água mineral,Bebidas,5.01,19,0.0,95.19,61,3772.92
2023-01-10,Cervejas,Bebidas,3.22,9,0.0,28.98,38,3034.69
2023-01-10,Vinhos,Bebidas,48.49,17,0.0,824.33,54,3297.56
2023-01-10,Detergentes,Produtos de Limpeza,6.13,11,0.0,67.42999999999999,71,3281.62
2023-01-10,Sabão em pó,Produtos de Limpeza,32.12,11,0.0,353.32,21,1169.94
2023-01-10,Amaciantes,Produtos de Limpeza,31.13,10,0.0,311.3,63,4120.68
2023-01-10,Limpadores multiuso,Produtos de Limpeza,15.75,5,0.0,78.75,38,2392.38
2023-01-10,Esponjas,Produtos de Limpeza,29.53,4,0.0,118.12,41,4083.33
2023-01-10,Shampoos,Produtos de Higiene Pessoal,34.72,3,0.0,104.16,65,3313.73
2023-01-10,Sabonetes,Produtos de Higiene Pessoal,17.58,8,0.0,140.64,71,4408.75
2023-01-10,Creme dental,Produtos de Higiene Pessoal,30.33,6,0.0,181.98,56,2072.98
2023-01-10,Desodorantes,Produtos de Higiene Pessoal,18.85,17,0.0,320.45000000000005,55,3099.65
2023-01-10,Papel higiênico,Produtos de Higiene Pessoal,4.05,10,0.0,40.5,25,2344.67
2023-01-10,Sorvetes,Congelados,49.31,4,0.0,197.24,38,3684.02
2023-01-10,Pizzas congeladas,Congelados,47.16,13,0.0,613.0799999999999,18,2985.51
2023-01-10,Vegetais congelados,Congelados,44.26,4,0.0,177.04,21,4087.45
2023-01-10,Pratos prontos congelados,Congelados,19.3,5,0.0,96.5,66,4307.77
2023-01-10,Frango empanado,Congelados,34.44,10,0.0,344.4,23,3606.44
2023-01-10,Ração para cães,Pet Shop,15.55,18,0.0,279.90000000000003,64,4087.53
2023-01-10,Ração para gatos,Pet Shop,23.7,12,0.0,284.4,37,1914.04
2023-01-10,Petiscos,Pet Shop,33.82,17,0.0,574.94,68,4956.68
2023-01-10,Brinquedos para pets,Pet Shop,44.41,14,0.0,621.74,68,3347.97
2023-01-10,Produtos de higiene para pets,Pet Shop,38.04,2,0.0,76.08,30,2014.09
2023-01-10,Panelas,Utilidades Domésticas,8.71,17,0.0,148.07000000000002,69,3081.67
2023-01-10,Talheres,Utilidades Domésticas,29.58,17,0.0,502.85999999999996,22,3072.02
2023-01-10,Copos,Utilidades Domésticas,25.21,2,0.0,50.42,74,1762.25
2023-01-10,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,8.18,10,0.0,81.8,63,4970.94
2023-01-11,Maçãs,Alimentos Frescos,18.9,19,0.0,359.09999999999997,23,3272.84
2023-01-11,Bananas,Alimentos Frescos,26.85,13,0.0,349.05,26,2521.42
2023-01-11,Laranjas,Alimentos Frescos,35.36,18,0.0,636.48,34,3341.81
2023-01-11,Tomates,Alimentos Frescos,34.8,18,0.0,626.4,57,3033.61
2023-01-11,Alface,Alimentos Frescos,43.21,16,0.0,691.36,65,4887.32
2023-01-11,Cenouras,Alimentos Frescos,16.68,3,0.0,50.04,18,3889.06
2023-01-11,Frango,Alimentos Frescos,26.91,4,0.0,107.64,35,4925.3
2023-01-11,Carne bovina,Alimentos Frescos,24.51,16,0.0,392.16,58,4496.23
2023-01-11,Carne suína,Alimentos Frescos,18.8,4,0.0,75.2,54,1786.41
2023-01-11,Salmão,Alimentos Frescos,48.13,16,0.0,770.08,60,1726.92
2023-01-11,Tilápia,Alimentos Frescos,20.55,13,0.0,267.15000000000003,44,3731.5
2023-01-11,Atum,Alimentos Frescos,30.95,18,0.0,557.1,51,2376.06
2023-01-11,Pão francês,Alimentos Frescos,5.96,8,0.0,47.68,24,2568.23
2023-01-11,Pão integral,Alimentos Frescos,12.76,8,0.0,102.08,57,1436.03
2023-01-11,Croissants,Alimentos Frescos,34.73,2,0.0,69.46,69,3409.86
2023-01-11,Arroz,Produtos de Mercearia,29.97,8,0.0,239.76,63,4193.3
2023-01-11,Feijão,Produtos de Mercearia,16.81,6,0.0,100.85999999999999,58,1508.36
2023-01-11,Macarrão,Produtos de Mercearia,7.62,4,0.0,30.48,36,4705.41
2023-01-11,Óleo,Produtos de Mercearia,25.89,18,0.0,466.02,43,4243.99
2023-01-11,Azeite,Produtos de Mercearia,23.26,19,0.0,441.94000000000005,38,1437.29
2023-01-11,Farinha,Produtos de Mercearia,39.68,1,0.0,39.68,19,1818.0
2023-01-11,Leite,Laticínios e Ovos,20.21,12,0.0,242.52,37,4597.36
2023-01-11,Queijo,Laticínios e Ovos,25.64,11,0.0,282.04,59,2467.37
2023-01-11,Iogurte,Laticínios e Ovos,46.31,18,0.0,833.58,31,2311.9
2023-01-11,Manteiga,Laticínios e Ovos,16.22,19,0.0,308.17999999999995,65,3294.14
2023-01-11,Ovos,Laticínios e Ovos,23.44,10,0.0,234.4,48,2809.53
2023-01-11,Refrigerantes,Bebidas,48.04,14,0.0,672.56,18,1993.59
2023-01-11,Sucos,Bebidas,6.58,18,0.0,118.44,33,1576.99
2023-01-11,Água mineral,Bebidas,38.55,8,0.0,308.4,68,4169.53
2023-01-11,Cervejas,Bebidas,47.55,4,0.0,190.2,26,1485.27
2023-01-11,Vinhos,Bebidas,44.52,18,0.0,801.36,67,3369.84
2023-01-11,Detergentes,Produtos de Limpeza,10.05,16,0.0,160.8,29,1469.52
2023-01-11,Sabão em pó,Produtos de Limpeza,3.34,18,0.0,60.12,25,1832.87
2023-01-11,Amaciantes,Produtos de Limpeza,27.63,9,0.0,248.67,69,3799.97
2023-01-11,Limpadores multiuso,Produtos de Limpeza,7.42,1,0.0,7.42,23,1531.88
2023-01-11,Esponjas,Produtos de Limpeza,23.06,18,0.0,415.08,47,1290.01
2023-01-11,Shampoos,Produtos de Higiene Pessoal,34.88,2,0.0,69.76,57,4657.57
2023-01-11,Sabonetes,Produtos de Higiene Pessoal,18.28,15,0.0,274.20000000000005,60,4508.63
2023-01-11,Creme dental,Produtos de Higiene Pessoal,30.1,17,0.0,511.70000000000005,70,2373.52
2023-01-11,Desodorantes,Produtos de Higiene Pessoal,9.96,12,0.0,119.52000000000001,35,2981.34
2023-01-11,Papel higiênico,Produtos de Higiene Pessoal,37.09,4,0.0,148.36,69,2724.65
2023-01-11,Sorvetes,Congelados,31.3,18,0.0,563.4,72,1908.81
2023-01-11,Pizzas congeladas,Congelados,6.2,18,0.0,111.60000000000001,20,3553.05
2023-01-11,Vegetais congelados,Congelados,30.64,14,0.0,428.96000000000004,25,1943.84
2023-01-11,Pratos prontos congelados,Congelados,31.9,13,0.0,414.7,33,4221.06
2023-01-11,Frango empanado,Congelados,9.65,2,0.0,19.3,44,3398.1
2023-01-11,Ração para cães,Pet Shop,48.21,2,0.0,96.42,56,1052.39
2023-01-11,Ração para gatos,Pet Shop,45.94,14,0.0,643.16,50,1862.62
2023-01-11,Petiscos,Pet Shop,25.04,9,0.0,225.35999999999999,34,1301.34
2023-01-11,Brinquedos para pets,Pet Shop,38.87,1,0.0,38.87,62,4270.53
2023-01-11,Produtos de higiene para pets,Pet Shop,38.46,8,0.0,307.68,38,2187.93
2023-01-11,Panelas,Utilidades Domésticas,43.33,13,0.0,563.29,18,4081.24
2023-01-11,Talheres,Utilidades Domésticas,15.92,3,0.0,47.76,28,4728.23
2023-01-11,Copos,Utilidades Domésticas,39.1,10,0.0,391.0,62,2512.24
2023-01-11,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,19.65,8,0.0,157.2,32,1929.03
2023-01-12,Maçãs,Alimentos Frescos,14.35,13,0.0,186.54999999999998,21,3646.01
2023-01-12,Bananas,Alimentos Frescos,26.88,4,0.0,107.52,60,3862.63
2023-01-12,Laranjas,Alimentos Frescos,34.13,11,0.0,375.43,24,1621.81
2023-01-12,Tomates,Alimentos Frescos,3.54,3,0.0,10.620000000000001,59,2498.55
2023-01-12,Alface,Alimentos Frescos,12.36,14,0.0,173.04,49,4092.4
2023-01-12,Cenouras,Alimentos Frescos,45.76,12,0.0,549.12,42,4404.77
2023-01-12,Frango,Alimentos Frescos,49.44,17,0.0,840.48,56,2965.93
2023-01-12,Carne bovina,Alimentos Frescos,20.79,8,0.0,166.32,61,2664.99
2023-01-12,Carne suína,Alimentos Frescos,31.4,6,0.0,188.39999999999998,70,4253.09
2023-01-12,Salmão,Alimentos Frescos,49.71,6,0.0,298.26,28,2944.74
2023-01-12,Tilápia,Alimentos Frescos,14.35,6,0.0,86.1,70,4402.65
